t,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
0.011548903,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,-0.039051384,0.039999999,0.11905138,-0.039051384
0.011549053,0.11905138,0.039999999,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277
0.011549203,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,-0.11810277,0.19810277,0.11905138,-0.039051384
0.011549353,0.11905138,-0.039051384,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999
0.011549504,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.19810277,0.11905138,0.19810277,-0.039051384
0.011549654,0.039999999,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,0.11905138,0.19810277,0.11905138,0.11905138
0.011549804,0.039999999,-0.039051384,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,-0.039051384
0.011549954,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.27715415,0.19810277
0.011550104,0.039999999,0.19810277,-0.039051384,0.11905138,0.039999999,0.19810277,0.039999999,0.039999999,0.039999999,-0.039051384
0.011550255,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,-0.039051384,0.11905138,0.039999999,0.039999999
0.011550405,0.11905138,0.19810277,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138
0.011550555,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.19810277,0.19810277
0.011550705,0.19810277,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,-0.039051384
0.011550855,0.11905138,-0.039051384,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999,0.19810277,0.039999999,0.11905138
0.011551006,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,0.039999999,0.11905138
0.011551156,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999
0.011551306,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138,0.19810277
0.011551456,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.19810277,0.11905138,0.11905138,0.039999999,0.11905138
0.011551606,0.039999999,0.039999999,-0.039051384,0.11905138,-0.039051384,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138
0.011551757,0.039999999,0.19810277,0.11905138,0.19810277,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999
0.011551907,-0.039051384,0.19810277,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999
0.011552057,0.19810277,0.19810277,0.19810277,0.039999999,0.11905138,0.039999999,-0.039051384,0.039999999,0.039999999,0.11905138
0.011552207,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,-0.039051384,0.19810277,0.039999999,-0.039051384
0.011552357,0.039999999,0.039999999,0.039999999,-0.039051384,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138,-0.039051384
0.011552508,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,-0.039051384,0.11905138
0.011552658,0.11905138,0.039999999,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277
0.011552808,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.19810277,-0.039051384,0.19810277,0.27715415
0.011552958,0.039999999,0.19810277,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.19810277
0.011553108,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999
0.011553259,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,-0.039051384,0.19810277,0.039999999
0.011553409,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999
0.011553559,0.039999999,0.19810277,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,-0.039051384
0.011553709,0.039999999,-0.039051384,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999
0.011553859,-0.039051384,0.11905138,0.039999999,5.652648,0.039999999,0.19810277,0.19810277,0.039999999,0.11905138,0.039999999
0.01155401,0.19810277,0.039999999,0.11905138,7.233676,0.11905138,-0.19715416,0.039999999,0.11905138,0.11905138,0.11905138
0.01155416,0.039999999,0.039999999,0.19810277,0.11905138,0.11905138,7.7870355,0.039999999,0.11905138,0.11905138,-0.039051384
0.01155431,0.11905138,0.19810277,-0.039051384,-5.2564425,0.039999999,5.0992885,0.11905138,0.039999999,0.19810277,0.11905138
0.01155446,0.19810277,0.19810277,0.11905138,-3.2011068,0.11905138,-2.4896443,0.11905138,0.039999999,0.11905138,0.039999999
0.01155461,0.11905138,0.039999999,0.039999999,2.33249,0.11905138,-5.4145455,-0.11810277,-0.039051384,0.11905138,0.11905138
0.01155476,0.039999999,0.19810277,0.11905138,3.360158,0.039999999,-0.98766798,0.039999999,0.19810277,0.11905138,0.11905138
0.011554911,0.11905138,0.11905138,0.19810277,0.19810277,0.039999999,3.4392095,0.11905138,-0.039051384,0.039999999,0.11905138
0.011555061,0.039999999,0.039999999,0.039999999,-1.5410277,0.11905138,2.1743872,0.039999999,0.039999999,0.039999999,0.11905138
0.011555211,0.039999999,0.039999999,0.11905138,-0.67146242,0.19810277,-0.51335967,0.039999999,0.11905138,0.19810277,0.11905138
0.011555361,0.11905138,0.039999999,0.19810277,0.59335971,0.11905138,-1.3829249,0.11905138,0.039999999,0.19810277,0.039999999
0.011555511,0.19810277,0.11905138,0.11905138,0.51430833,0.11905138,-0.19715416,0.039999999,0.11905138,0.039999999,0.11905138
0.011555662,0.11905138,0.19810277,0.11905138,-0.19715416,0.11905138,0.67241108,0.039999999,0.19810277,0.039999999,0.039999999
0.011555812,0.11905138,-0.039051384,0.039999999,0.039999999,0.19810277,0.19810277,0.039999999,-0.039051384,0.11905138,0.11905138
0.011555962,0.11905138,0.039999999,-0.039051384,0.039999999,0.039999999,-0.11810277,0.19810277,0.039999999,0.039999999,0.039999999
0.011556112,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,-0.039051384
0.011556262,-0.039051384,0.19810277,0.11905138,0.11905138,0.11905138,0.19810277,0.039999999,-0.039051384,0.11905138,0.19810277
0.011556413,0.039999999,0.039999999,0.039999999,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999
0.011556563,0.039999999,0.11905138,0.039999999,0.039999999,-0.039051384,-0.039051384,0.039999999,0.039999999,0.039999999,0.19810277
0.011556713,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.11905138,-0.039051384,0.19810277
0.011556863,0.039999999,0.19810277,0.19810277,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999
0.011557013,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138
0.011557164,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,0.039999999,-0.039051384
0.011557314,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138
0.011557464,0.11905138,0.19810277,0.039999999,0.11905138,-0.11810277,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999
0.011557614,-0.039051384,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,-0.039051384,0.19810277,0.039999999,0.11905138
0.011557764,-0.039051384,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138
0.011557915,0.11905138,0.039999999,0.039999999,0.039999999,0.19810277,0.11905138,-0.039051384,0.11905138,0.039999999,0.11905138
0.011558065,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,-0.039051384
0.011558215,0.039999999,0.11905138,-0.039051384,0.039999999,0.19810277,0.19810277,0.039999999,0.19810277,0.19810277,0.11905138
0.011558365,0.039999999,0.039999999,-0.039051384,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138
0.011558515,0.11905138,0.039999999,0.039999999,0.039999999,0.27715415,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999
0.011558666,0.11905138,5.8898025,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138
0.011558816,0.039999999,6.9174705,0.11905138,0.11905138,0.19810277,0.19810277,0.039999999,0.19810277,0.11905138,0.11905138
0.011558966,0.11905138,-0.19715416,-0.039051384,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138
0.011559116,-0.039051384,-5.335494,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,-0.039051384,0.039999999,0.039999999
0.011559266,0.11905138,-3.043004,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.27715415
0.011559417,0.039999999,2.5696442,0.039999999,-0.039051384,-0.039051384,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138
0.011559567,0.11905138,3.2020552,0.039999999,0.11905138,0.19810277,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999
0.011559717,0.11905138,0.11905138,0.19810277,0.039999999,0.039999999,0.19810277,0.039999999,0.11905138,0.19810277,0.039999999
0.011559867,0.11905138,-1.4619763,0.11905138,0.11905138,0.11905138,0.19810277,0.19810277,0.039999999,0.11905138,0.039999999
0.011560017,0.11905138,-0.43430832,0.19810277,0.039999999,-0.039051384,0.11905138,6.3641105,0.11905138,0.039999999,-0.039051384
0.011560167,0.19810277,0.59335971,0.039999999,0.11905138,-0.039051384,0.11905138,6.7593675,0.039999999,0.19810277,0.19810277
0.011560318,0.039999999,0.59335971,0.11905138,0.11905138,0.11905138,-0.039051384,-0.67146242,-0.039051384,0.039999999,0.11905138
0.011560468,-0.039051384,-0.039051384,0.039999999,-0.11810277,0.11905138,0.11905138,-5.4145455,0.11905138,-0.039051384,0.039999999
0.011560618,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,-2.647747,0.039999999,0.039999999,0.039999999
0.011560768,-0.11810277,0.039999999,-0.039051384,0.039999999,0.11905138,-0.039051384,2.8067985,0.19810277,0.19810277,0.11905138
0.011560918,0.11905138,0.11905138,-0.11810277,0.039999999,0.11905138,0.039999999,3.0439525,0.11905138,0.11905138,0.039999999
0.011561069,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277
0.011561219,0.19810277,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,-1.5410277,0.039999999,-0.039051384,0.19810277
0.011561369,0.039999999,0.11905138,0.039999999,0.19810277,0.039999999,0.11905138,-0.43430832,0.039999999,0.039999999,0.039999999
0.011561519,0.039999999,0.039999999,0.039999999,0.27715415,0.039999999,-0.039051384,0.67241108,0.039999999,0.11905138,0.11905138
0.011561669,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.51430833,0.039999999,0.039999999,0.039999999
0.01156182,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,-0.11810277,0.19810277,0.11905138,0.11905138
0.01156197,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138
0.01156212,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,-0.039051384,0.039999999,0.039999999,0.11905138
0.01156227,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,-0.039051384,0.11905138,0.039999999,0.11905138
0.01156242,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,-0.039051384,0.11905138,0.039999999,0.11905138
0.011562571,0.039999999,0.19810277,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138
0.011562721,0.039999999,0.19810277,-0.039051384,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138
0.011562871,0.11905138,0.039999999,0.039999999,-0.039051384,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,0.039999999
0.011563021,0.11905138,0.039999999,0.19810277,0.039999999,-0.039051384,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138
0.011563171,-0.039051384,0.19810277,0.11905138,-0.039051384,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999
0.011563322,0.11905138,0.19810277,0.19810277,0.19810277,0.11905138,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138
0.011563472,0.039999999,-0.039051384,0.19810277,0.11905138,-0.039051384,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138
0.011563622,0.11905138,-0.039051384,-0.039051384,0.039999999,0.11905138,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138
0.011563772,0.11905138,0.039999999,0.11905138,0.039999999,-0.039051384,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999
0.011563922,0.19810277,0.11905138,0.11905138,0.19810277,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138
0.011564073,0.19810277,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138
0.011564223,-0.039051384,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277
0.011564373,-0.039051384,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999
0.011564523,0.19810277,0.11905138,-0.039051384,0.19810277,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277
0.011564673,0.039999999,0.11905138,0.19810277,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277
0.011564823,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.27715415,0.11905138,0.19810277,0.11905138,0.11905138
0.011564974,0.039999999,0.039999999,0.19810277,0.19810277,0.11905138,0.039999999,0.039999999,1.6210276,0.11905138,0.039999999
0.011565124,0.19810277,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.039999999,7.7870355,0.11905138,0.039999999
0.011565274,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,4.62498,0.039999999,0.11905138
0.011565424,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,-2.8849013,0.11905138,0.11905138
0.011565574,0.11905138,-0.039051384,0.11905138,0.11905138,-0.039051384,-0.039051384,0.039999999,-5.2564425,0.19810277,0.039999999
0.011565725,0.11905138,-0.039051384,0.19810277,0.11905138,0.039999999,-0.039051384,0.11905138,-0.51335967,0.11905138,0.11905138
0.011565875,0.11905138,0.11905138,-0.039051384,0.039999999,0.19810277,0.11905138,0.039999999,3.5182607,0.11905138,0.11905138
0.011566025,0.11905138,0.11905138,-0.039051384,0.11905138,0.11905138,0.039999999,0.039999999,1.7791303,0.039999999,-0.039051384
0.011566175,-0.039051384,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,-0.82956517,0.11905138,0.11905138
0.011566325,0.11905138,0.11905138,0.039999999,0.039999999,-0.039051384,-0.039051384,-0.039051384,-1.3038735,0.11905138,-0.039051384
0.011566476,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138,-0.039051384,0.039999999,0.19810277,0.11905138,0.039999999
0.011566626,0.039999999,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,0.039999999,0.75146246,0.039999999,0.11905138
0.011566776,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.27715415,0.11905138,0.11905138
0.011566926,0.11905138,0.19810277,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,-0.039051384,0.039999999,0.19810277
0.011567076,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138
0.011567227,0.11905138,0.039999999,0.039999999,0.11905138,0.19810277,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138
0.011567377,0.11905138,0.11905138,0.19810277,0.039999999,0.11905138,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138
0.011567527,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999,-0.039051384
0.011567677,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,-0.039051384,0.11905138
0.011567827,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,-0.039051384,-0.039051384
0.011567978,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138
0.011568128,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277
0.011568278,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999
0.011568428,0.11905138,0.039999999,0.11905138,0.19810277,0.039999999,0.19810277,0.11905138,0.19810277,0.11905138,0.11905138
0.011568578,0.039999999,0.19810277,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138
0.011568729,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,-0.039051384
0.011568879,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999
0.011569029,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999
0.011569179,0.19810277,-0.039051384,0.039999999,0.039999999,0.039999999,-0.039051384,-0.039051384,0.11905138,0.039999999,0.039999999
0.011569329,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.039999999
0.01156948,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138
0.01156963,0.11905138,-0.039051384,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138
0.01156978,0.11905138,0.19810277,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999
0.01156993,0.039999999,0.11905138,-0.039051384,-0.039051384,0.11905138,0.19810277,0.11905138,0.039999999,0.039999999,0.11905138
0.01157008,0.039999999,0.11905138,0.19810277,0.039999999,0.11905138,0.19810277,0.19810277,0.11905138,0.039999999,0.039999999
0.01157023,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,-0.039051384,0.11905138,0.039999999,0.039999999,0.039999999
0.011570381,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999
0.011570531,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,-0.039051384,0.039999999,0.11905138,-0.039051384,0.11905138
0.011570681,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138
0.011570831,0.19810277,0.11905138,0.19810277,-0.039051384,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277
0.011570981,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.039999999,0.19810277
0.011571132,0.039999999,0.11905138,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138
0.011571282,0.039999999,0.11905138,0.039999999,0.11905138,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138
0.011571432,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,4.783083
0.011571582,-0.039051384,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138,-0.039051384,-0.039051384,0.11905138,7.628933
0.011571732,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,0.039999999,1.3048221
0.011571883,-0.039051384,0.11905138,-0.039051384,0.19810277,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,-4.8611856
0.011572033,0.039999999,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,-3.9916205
0.011572183,0.11905138,0.11905138,-0.039051384,0.11905138,-0.039051384,-0.039051384,0.19810277,0.19810277,0.19810277,1.6210276
0.011572333,-0.039051384,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,3.5973122
0.011572483,0.039999999,0.19810277,0.11905138,0.19810277,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.83051383
0.011572634,-0.19715416,0.11905138,0.11905138,-0.039051384,0.19810277,0.11905138,0.11905138,0.039999999,0.11905138,-1.4619763
0.011572784,-0.039051384,0.19810277,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,-0.75051379
0.011572934,0.039999999,0.11905138,0.11905138,0.11905138,0.19810277,-0.11810277,0.11905138,0.039999999,0.19810277,0.51430833
0.011573084,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,-0.039051384,0.11905138,0.11905138,0.67241108
0.011573234,-0.039051384,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,-0.039051384,0.039999999
0.011573385,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.19810277,0.11905138,-0.039051384
0.011573535,0.11905138,0.039999999,0.19810277,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,-0.039051384,0.11905138
0.011573685,-0.039051384,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.19810277,0.11905138
0.011573835,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,-0.039051384,0.11905138
0.011573985,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,0.19810277
0.011574136,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138
0.011574286,-0.039051384,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,-0.039051384,0.11905138
0.011574436,-0.039051384,0.039999999,0.11905138,0.19810277,0.11905138,-0.039051384,0.11905138,0.039999999,0.11905138,0.11905138
0.011574586,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,0.039999999,0.19810277,0.039999999,0.11905138
0.011574736,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138
0.011574887,0.11905138,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999
0.011575037,0.19810277,-0.039051384,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999
0.011575187,0.11905138,0.11905138,-0.039051384,0.039999999,0.039999999,0.19810277,0.039999999,0.039999999,0.11905138,0.039999999
0.011575337,0.039999999,0.039999999,0.11905138,-0.039051384,0.039999999,0.19810277,0.11905138,0.11905138,0.039999999,0.039999999
