t,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
1.24E-07,6.1745453,6.2535973,6.1745453,6.1745453,6.1745453,6.1745453,6.1745453,6.1745453,6.2535973,6.2535973,6.2535973,6.2535973,6.2535973,6.1745453,6.0954943,6.1745453,6.1745453,5.9373913,6.0164423,6.1745453,6.0164423
1.25E-07,6.0954943,6.2535973,6.1745453,6.1745453,6.0954943,6.0954943,6.0954943,6.1745453,6.2535973,6.0954943,6.1745453,6.2535973,6.1745453,6.0954943,6.0954943,6.0954943,6.0954943,6.0164423,6.0954943,6.3326483,6.0164423
1.25E-07,6.0954943,6.1745453,6.3326483,6.1745453,6.2535973,6.0954943,6.2535973,6.1745453,6.1745453,6.1745453,6.1745453,6.1745453,6.0954943,6.0954943,6.2535973,6.0954943,6.0954943,6.0954943,6.0164423,6.2535973,6.0164423
1.25E-07,6.1745453,6.3326483,6.2535973,6.1745453,6.1745453,6.0954943,6.1745453,6.1745453,6.1745453,6.1745453,6.0954943,6.1745453,6.0954943,6.0954943,6.1745453,6.1745453,6.1745453,6.1745453,6.0954943,6.2535973,6.0164423
1.25E-07,6.0954943,6.2535973,6.1745453,6.0954943,6.1745453,6.0164423,6.0954943,6.1745453,6.2535973,6.1745453,6.0954943,6.2535973,6.2535973,6.1745453,6.0954943,6.1745453,6.1745453,6.0954943,6.0954943,6.3326483,6.0164423
1.25E-07,6.1745453,6.0954943,6.0954943,6.0954943,6.1745453,6.2535973,6.1745453,6.2535973,6.0954943,6.1745453,6.1745453,6.1745453,6.2535973,6.1745453,6.0954943,6.1745453,6.1745453,6.1745453,6.0164423,6.2535973,6.0954943
1.26E-07,6.0954943,6.0954943,6.1745453,6.1745453,6.1745453,6.1745453,6.1745453,6.1745453,6.0954943,6.1745453,6.1745453,6.0954943,6.2535973,6.1745453,6.1745453,6.2535973,6.0954943,6.0954943,6.0164423,6.1745453,6.0954943
1.26E-07,6.0954943,6.1745453,6.1745453,6.0954943,6.0954943,6.1745453,6.1745453,6.1745453,6.0164423,6.0954943,6.1745453,6.0954943,6.1745453,6.0954943,6.1745453,6.0954943,6.0954943,6.0164423,6.0954943,6.1745453,6.0954943
1.26E-07,5.8583403,6.1745453,6.1745453,6.0164423,6.0954943,6.2535973,6.1745453,6.0164423,6.0164423,6.0954943,6.1745453,6.0954943,6.1745453,6.1745453,6.1745453,6.0164423,5.9373913,5.9373913,6.0164423,6.2535973,6.0954943
1.26E-07,5.8583403,6.1745453,6.0954943,6.0164423,6.0164423,6.2535973,6.1745453,6.0164423,6.0164423,6.0164423,6.0954943,6.0954943,6.0954943,6.0954943,6.1745453,6.1745453,6.0164423,6.0164423,6.0164423,6.2535973,6.0954943
1.26E-07,6.0164423,6.2535973,6.0954943,6.0954943,6.0164423,6.1745453,6.1745453,6.0954943,6.0954943,5.9373913,6.0164423,6.2535973,6.1745453,6.1745453,6.1745453,6.0954943,6.0164423,6.0164423,6.0954943,6.1745453,6.0954943
1.27E-07,6.0164423,6.0954943,6.0954943,5.9373913,6.0954943,6.0954943,6.1745453,6.0954943,5.9373913,5.9373913,6.0164423,6.0954943,6.0954943,6.0954943,6.0954943,6.0164423,5.7792883,5.9373913,6.0164423,6.0164423,6.0954943
1.27E-07,6.0954943,6.0164423,6.0954943,5.9373913,6.0164423,6.2535973,6.1745453,6.0164423,5.9373913,5.9373913,6.0164423,6.0954943,6.0164423,6.0164423,6.0954943,6.0164423,6.0164423,5.9373913,6.1745453,6.0164423,5.9373913
1.27E-07,6.0954943,6.0164423,6.0164423,6.0164423,6.0164423,6.0954943,6.0954943,5.9373913,6.0164423,6.0954943,6.0164423,6.0164423,6.1745453,6.0164423,6.0164423,5.8583403,5.8583403,5.9373913,6.0164423,6.0954943,5.9373913
1.27E-07,6.0954943,6.0954943,6.0954943,6.0954943,6.0954943,6.1745453,6.0164423,6.0954943,6.0164423,6.0954943,6.0954943,6.0164423,6.0954943,6.0164423,6.0164423,6.0164423,5.9373913,6.0164423,6.0164423,6.0954943,6.0164423
1.27E-07,5.9373913,6.0164423,5.9373913,6.0164423,6.0164423,6.0954943,5.9373913,6.0954943,6.0954943,6.0164423,6.0164423,6.0954943,6.0164423,6.0164423,6.0164423,6.0164423,6.0164423,5.9373913,6.0164423,6.0954943,5.9373913
1.28E-07,6.0164423,6.0164423,5.9373913,6.0164423,6.0164423,6.0954943,6.0954943,6.1745453,6.1745453,6.0164423,6.0954943,6.0164423,6.0954943,5.9373913,5.9373913,5.8583403,5.9373913,5.9373913,5.9373913,6.0954943,5.9373913
1.28E-07,6.1745453,6.0954943,6.0954943,6.0954943,6.0164423,6.0954943,6.0954943,6.0954943,6.0164423,6.0954943,6.0954943,6.1745453,6.0954943,6.0164423,5.9373913,6.0954943,6.0954943,6.0164423,6.0164423,6.2535973,5.9373913
1.28E-07,6.0954943,6.0164423,6.0164423,6.0954943,6.1745453,6.0164423,6.0954943,6.0164423,5.9373913,6.0954943,6.0164423,6.0954943,6.0954943,6.0164423,6.0954943,6.0164423,5.9373913,5.9373913,6.0164423,6.0954943,5.9373913
1.28E-07,6.0164423,6.0954943,6.0954943,6.0954943,6.1745453,5.9373913,6.0954943,6.0954943,6.1745453,6.1745453,6.0164423,6.1745453,6.0164423,6.0164423,6.0164423,6.0164423,5.8583403,5.8583403,5.9373913,6.0164423,6.0164423
1.28E-07,6.1745453,6.0164423,6.0954943,6.0954943,6.0954943,6.0164423,6.0164423,6.0164423,6.1745453,6.0954943,6.1745453,6.0954943,5.9373913,5.9373913,6.0164423,6.0164423,6.0164423,5.9373913,5.9373913,6.1745453,5.9373913
1.29E-07,6.1745453,6.0164423,6.0954943,6.2535973,6.0954943,6.1745453,6.0164423,6.0954943,6.1745453,6.1745453,6.0954943,6.1745453,6.0164423,6.0164423,6.0164423,5.9373913,6.0164423,6.0954943,5.8583403,6.1745453,5.9373913
1.29E-07,6.1745453,6.0954943,6.0954943,6.1745453,6.3326483,6.0954943,6.0954943,6.0164423,6.3326483,6.2535973,6.0954943,6.1745453,6.0164423,6.0164423,5.9373913,5.8583403,6.0954943,6.0164423,5.7792883,6.1745453,5.9373913
1.29E-07,6.2535973,6.0954943,6.1745453,6.1745453,6.2535973,6.0954943,6.0954943,6.1745453,6.4116993,6.2535973,6.2535973,6.1745453,6.0164423,5.9373913,6.0954943,6.0164423,6.2535973,6.0954943,5.8583403,6.1745453,6.0164423
1.29E-07,6.1745453,6.2535973,6.2535973,6.2535973,6.2535973,6.0954943,6.0954943,6.1745453,6.3326483,6.2535973,6.3326483,6.1745453,6.0954943,6.0954943,6.0954943,6.0164423,6.1745453,6.0164423,5.9373913,6.2535973,6.0164423
1.29E-07,6.1745453,6.2535973,6.2535973,6.2535973,6.1745453,6.0954943,6.1745453,6.1745453,6.1745453,6.3326483,6.2535973,6.0954943,6.0954943,6.0954943,6.0954943,5.8583403,6.0954943,6.0954943,6.0164423,6.2535973,6.0164423
1.30E-07,6.3326483,6.2535973,6.2535973,6.2535973,6.2535973,6.0954943,6.1745453,6.2535973,6.4116993,6.3326483,6.1745453,6.2535973,6.1745453,6.1745453,6.0954943,6.0954943,6.1745453,6.2535973,5.9373913,6.2535973,6.0954943
1.30E-07,6.4116993,6.3326483,6.1745453,6.3326483,6.4116993,6.0954943,6.1745453,6.2535973,6.4116993,6.4116993,6.2535973,6.3326483,6.2535973,6.1745453,6.1745453,6.0954943,6.2535973,6.2535973,5.9373913,6.2535973,6.0954943
1.30E-07,6.4116993,6.3326483,6.3326483,6.3326483,6.2535973,6.0954943,6.3326483,6.2535973,6.4116993,6.3326483,6.3326483,6.4116993,6.1745453,6.1745453,6.0954943,6.0954943,6.3326483,6.1745453,6.0164423,6.3326483,6.0954943
1.30E-07,6.3326483,6.4116993,6.2535973,6.3326483,6.2535973,6.1745453,6.2535973,6.2535973,6.4116993,6.3326483,6.2535973,6.3326483,6.1745453,6.2535973,6.2535973,6.0954943,6.2535973,6.2535973,6.0164423,6.3326483,6.0164423
1.30E-07,6.4116993,6.3326483,6.4907513,6.4907513,6.3326483,6.3326483,6.2535973,6.4116993,6.2535973,6.4116993,6.4116993,6.3326483,6.2535973,6.2535973,6.3326483,6.1745453,6.2535973,6.0954943,6.0954943,6.4116993,6.1745453
1.31E-07,6.4907513,6.3326483,6.3326483,6.4116993,6.4116993,6.2535973,6.3326483,6.4116993,6.4907513,6.4116993,6.4116993,6.4116993,6.2535973,6.2535973,6.2535973,6.2535973,6.3326483,6.1745453,6.0954943,6.4116993,6.2535973
1.31E-07,6.4907513,6.4116993,6.4907513,6.4116993,6.4907513,6.3326483,6.3326483,6.4907513,6.4116993,6.3326483,6.4116993,6.3326483,6.3326483,6.3326483,6.1745453,6.1745453,6.2535973,6.3326483,6.1745453,6.4116993,6.2535973
1.31E-07,6.4907513,6.4116993,6.4116993,6.4116993,6.4907513,6.4116993,6.4907513,6.4907513,6.4116993,6.2535973,6.5698023,6.3326483,6.4116993,6.3326483,6.2535973,6.2535973,6.2535973,6.2535973,6.2535973,6.5698023,6.2535973
1.31E-07,6.4907513,6.4116993,6.4116993,6.4907513,6.4116993,6.2535973,6.4116993,6.4907513,6.4907513,6.4116993,6.4907513,6.4116993,6.4116993,6.3326483,6.4116993,6.2535973,6.3326483,6.2535973,6.1745453,6.4907513,6.1745453
1.31E-07,6.4907513,6.4116993,6.4907513,6.5698023,6.4116993,6.3326483,6.4907513,6.4116993,6.4907513,6.4907513,6.4116993,6.4116993,6.4116993,6.4907513,6.3326483,6.4116993,6.4116993,6.2535973,6.1745453,6.3326483,6.3326483
1.32E-07,6.5698023,6.5698023,6.4116993,6.5698023,6.3326483,6.2535973,6.4116993,6.4907513,6.3326483,6.4116993,6.4116993,6.4116993,6.4116993,6.4116993,6.3326483,6.3326483,6.4116993,6.3326483,6.1745453,6.2535973,6.3326483
1.32E-07,6.3326483,6.4907513,6.5698023,6.4907513,6.3326483,6.2535973,6.4116993,6.4116993,6.4116993,6.3326483,6.4907513,6.4907513,6.4116993,6.4907513,6.3326483,6.4116993,6.3326483,6.3326483,6.0954943,6.4116993,6.2535973
1.32E-07,6.2535973,6.2535973,6.4907513,6.4907513,6.4116993,6.4907513,6.4907513,6.4116993,6.3326483,6.4907513,6.4907513,6.4116993,6.4116993,6.3326483,6.4116993,6.3326483,6.2535973,6.3326483,6.1745453,6.4907513,6.1745453
1.32E-07,6.4116993,6.2535973,6.4907513,6.3326483,6.4907513,6.4907513,6.4116993,6.4116993,6.2535973,6.4116993,6.2535973,6.4907513,6.4116993,6.1745453,6.3326483,6.4116993,6.3326483,6.3326483,6.1745453,6.4907513,6.3326483
1.32E-07,6.3326483,6.3326483,6.4907513,6.2535973,6.3326483,6.4116993,6.5698023,6.3326483,6.3326483,6.4116993,6.2535973,6.4116993,6.4907513,6.3326483,6.4116993,6.3326483,6.2535973,6.2535973,6.3326483,6.4116993,6.4907513
1.33E-07,6.4116993,6.4116993,6.4907513,6.4116993,6.3326483,6.4116993,6.4907513,6.4907513,6.2535973,6.4907513,6.3326483,6.4116993,6.4907513,6.4116993,6.4116993,6.3326483,6.3326483,6.2535973,6.1745453,6.4907513,6.4116993
1.33E-07,6.4116993,6.4907513,6.4116993,6.4116993,6.4116993,6.4907513,6.3326483,6.3326483,6.3326483,6.4907513,6.3326483,6.3326483,6.4907513,6.2535973,6.4116993,6.4907513,6.2535973,6.2535973,6.2535973,6.4116993,6.4116993
1.33E-07,6.4116993,6.3326483,6.4907513,6.4907513,6.4116993,6.5698023,6.4116993,6.4116993,6.2535973,6.3326483,6.3326483,6.3326483,6.4907513,6.2535973,6.4116993,6.5698023,6.2535973,6.2535973,6.2535973,6.4116993,6.3326483
1.33E-07,6.2535973,6.3326483,6.3326483,6.4116993,6.4116993,6.4907513,6.3326483,6.4907513,6.2535973,6.3326483,6.3326483,6.4116993,6.2535973,6.3326483,6.4907513,6.4116993,6.2535973,6.3326483,6.3326483,6.4116993,6.3326483
1.33E-07,6.2535973,6.4907513,6.2535973,6.3326483,6.4116993,6.4907513,6.4116993,6.3326483,6.4116993,6.2535973,6.4116993,6.4116993,6.3326483,6.2535973,6.4116993,6.4116993,6.2535973,6.2535973,6.3326483,6.4116993,6.2535973
1.34E-07,6.4116993,6.4907513,6.3326483,6.3326483,6.3326483,6.3326483,6.3326483,6.3326483,6.2535973,6.3326483,6.3326483,6.3326483,6.5698023,6.2535973,6.4907513,6.3326483,6.3326483,6.2535973,6.3326483,6.4907513,6.2535973
1.34E-07,6.3326483,6.4116993,6.3326483,6.4116993,6.3326483,6.2535973,6.1745453,6.4116993,6.2535973,6.3326483,6.3326483,6.3326483,6.4116993,6.2535973,6.3326483,6.3326483,6.2535973,6.2535973,6.3326483,6.3326483,6.2535973
1.34E-07,6.4907513,6.2535973,6.4116993,6.4116993,6.2535973,6.4116993,6.2535973,6.3326483,6.3326483,6.3326483,6.4116993,6.4116993,6.4907513,6.1745453,6.4116993,6.3326483,6.3326483,6.3326483,6.0954943,6.3326483,6.2535973
1.34E-07,6.4116993,6.2535973,6.3326483,6.4116993,6.2535973,6.4116993,6.1745453,6.3326483,6.2535973,6.2535973,6.3326483,6.4116993,6.3326483,6.4116993,6.4907513,6.2535973,6.2535973,6.2535973,6.1745453,6.4116993,6.2535973
1.34E-07,6.3326483,6.2535973,6.4116993,6.3326483,6.4116993,6.4116993,6.3326483,6.3326483,6.3326483,6.1745453,6.2535973,6.4116993,6.2535973,6.2535973,6.4116993,6.4116993,6.2535973,6.1745453,6.3326483,6.3326483,6.2535973
1.35E-07,6.2535973,6.4116993,6.3326483,6.3326483,6.1745453,6.4116993,6.4116993,6.2535973,6.3326483,6.2535973,6.4116993,6.4116993,6.2535973,6.2535973,6.3326483,6.3326483,6.3326483,6.2535973,6.2535973,6.3326483,6.2535973
1.35E-07,6.3326483,6.4116993,6.2535973,6.3326483,6.1745453,6.2535973,6.3326483,6.2535973,6.3326483,6.2535973,6.3326483,6.3326483,6.1745453,6.3326483,6.2535973,6.3326483,6.2535973,6.2535973,6.1745453,6.4116993,6.3326483
1.35E-07,6.2535973,6.3326483,6.4116993,6.3326483,6.3326483,6.1745453,6.3326483,6.1745453,6.2535973,6.4116993,6.3326483,6.2535973,6.3326483,6.2535973,6.3326483,6.2535973,6.1745453,6.4116993,6.1745453,6.3326483,6.2535973
1.35E-07,6.1745453,6.2535973,6.4116993,6.3326483,6.3326483,6.3326483,6.3326483,6.3326483,6.1745453,6.1745453,6.2535973,6.3326483,6.2535973,6.0954943,6.2535973,6.1745453,6.1745453,6.1745453,6.1745453,6.2535973,6.1745453
1.35E-07,6.3326483,6.3326483,6.4116993,6.3326483,6.4116993,6.2535973,6.3326483,6.3326483,6.3326483,6.1745453,6.2535973,6.3326483,6.3326483,6.0164423,6.3326483,6.2535973,6.3326483,6.0954943,6.3326483,6.4116993,6.0954943
1.36E-07,6.3326483,6.2535973,6.3326483,6.2535973,6.3326483,6.2535973,6.4116993,6.3326483,6.2535973,6.3326483,6.4116993,6.2535973,6.3326483,6.1745453,6.3326483,6.3326483,6.1745453,6.2535973,6.2535973,6.4116993,6.2535973
1.36E-07,6.2535973,6.1745453,6.1745453,6.2535973,6.3326483,6.4116993,6.2535973,6.3326483,6.1745453,6.2535973,6.2535973,6.2535973,6.3326483,6.2535973,6.4116993,6.3326483,6.0954943,6.2535973,6.1745453,6.3326483,6.0954943
1.36E-07,6.2535973,6.3326483,6.4116993,6.2535973,6.3326483,6.2535973,6.2535973,6.4116993,6.3326483,6.3326483,6.1745453,6.2535973,6.2535973,6.2535973,6.3326483,6.2535973,6.1745453,6.1745453,6.2535973,6.2535973,6.0954943
1.36E-07,6.2535973,6.3326483,6.2535973,6.2535973,6.3326483,6.4116993,6.3326483,6.2535973,6.4116993,6.2535973,6.4116993,6.3326483,6.1745453,6.2535973,6.3326483,6.2535973,6.3326483,6.1745453,6.2535973,6.4116993,6.0954943
1.36E-07,6.1745453,6.2535973,6.2535973,6.3326483,6.3326483,6.4116993,6.4116993,6.1745453,6.4116993,6.2535973,6.2535973,6.3326483,6.2535973,6.2535973,6.3326483,6.4116993,6.3326483,6.2535973,6.1745453,6.4116993,6.0954943
1.37E-07,6.3326483,6.2535973,6.3326483,6.3326483,6.4116993,6.4116993,6.3326483,6.3326483,6.4116993,6.4116993,6.3326483,6.3326483,6.2535973,6.1745453,6.3326483,6.4116993,6.2535973,6.1745453,6.1745453,6.4907513,6.1745453
1.37E-07,6.4116993,6.3326483,6.2535973,6.3326483,6.4116993,6.3326483,6.3326483,6.3326483,6.4907513,6.3326483,6.4907513,6.4116993,6.2535973,6.1745453,6.3326483,6.2535973,6.1745453,6.2535973,6.1745453,6.4116993,6.2535973
1.37E-07,6.4116993,6.3326483,6.4116993,6.4116993,6.4907513,6.3326483,6.3326483,6.3326483,6.3326483,6.3326483,6.4907513,6.3326483,6.1745453,6.1745453,6.3326483,6.2535973,6.2535973,6.2535973,6.1745453,6.3326483,6.1745453
1.37E-07,6.3326483,6.3326483,6.3326483,6.3326483,6.3326483,6.3326483,6.3326483,6.4116993,6.3326483,6.4907513,6.4907513,6.4116993,6.3326483,6.3326483,6.3326483,6.2535973,6.2535973,6.2535973,6.1745453,6.5698023,6.1745453
1.37E-07,6.2535973,6.4116993,6.3326483,6.3326483,6.3326483,6.4116993,6.4116993,6.4116993,6.4907513,6.4116993,6.4116993,6.4116993,6.4116993,6.3326483,6.3326483,6.2535973,6.2535973,6.3326483,6.1745453,6.4116993,6.2535973
1.38E-07,6.4116993,6.4116993,6.4907513,6.4116993,6.3326483,6.2535973,6.3326483,6.4907513,6.4907513,6.4116993,6.3326483,6.4116993,6.4907513,6.3326483,6.3326483,6.4116993,6.4116993,6.3326483,6.1745453,6.3326483,6.2535973
1.38E-07,6.4907513,6.4116993,6.4116993,6.4116993,6.2535973,6.2535973,6.3326483,6.4116993,6.4907513,6.3326483,6.3326483,6.4907513,6.3326483,6.2535973,6.3326483,6.4116993,6.4116993,6.2535973,6.2535973,6.4116993,6.2535973
1.38E-07,6.4116993,6.4116993,6.4116993,6.4907513,6.4116993,6.3326483,6.4116993,6.4116993,6.4907513,6.4116993,6.4116993,6.4907513,6.3326483,6.2535973,6.4116993,6.4116993,6.2535973,6.3326483,6.2535973,6.4907513,6.3326483
1.38E-07,6.4907513,6.4907513,6.4907513,6.4907513,6.4116993,6.3326483,6.5698023,6.4116993,6.4907513,6.4907513,6.4116993,6.4907513,6.4116993,6.2535973,6.4116993,6.3326483,6.3326483,6.4116993,6.2535973,6.5698023,6.4907513
1.38E-07,6.4907513,6.3326483,6.4116993,6.4907513,6.4907513,6.4116993,6.4907513,6.4116993,6.4116993,6.4907513,6.4116993,6.3326483,6.4116993,6.4116993,6.4907513,6.2535973,6.3326483,6.3326483,6.2535973,6.4907513,6.2535973
1.39E-07,6.4907513,6.3326483,6.5698023,6.5698023,6.4116993,6.3326483,6.4116993,6.5698023,6.5698023,6.6488533,6.4907513,6.5698023,6.4907513,6.3326483,6.3326483,6.3326483,6.3326483,6.3326483,6.3326483,6.4907513,6.2535973
1.39E-07,6.5698023,6.5698023,6.5698023,6.4116993,6.4907513,6.4116993,6.4116993,6.4907513,6.5698023,6.5698023,6.4907513,6.4907513,6.4907513,6.3326483,6.2535973,6.2535973,6.4116993,6.3326483,6.3326483,6.4907513,6.4116993
1.39E-07,6.6488533,6.4907513,6.6488533,6.4907513,6.4116993,6.4907513,6.4907513,6.5698023,6.4907513,6.6488533,6.5698023,6.4907513,6.4907513,6.3326483,6.4116993,6.3326483,6.4116993,6.4907513,6.3326483,6.5698023,6.3326483
1.39E-07,6.5698023,6.4907513,6.4116993,6.4907513,6.4907513,6.4116993,6.4907513,6.4116993,6.5698023,6.4907513,6.5698023,6.4907513,6.4907513,6.4907513,6.4907513,6.4116993,6.4907513,6.4907513,6.2535973,6.4907513,6.3326483
1.39E-07,6.5698023,6.5698023,6.4116993,6.5698023,6.6488533,6.4116993,6.4907513,6.4116993,6.4907513,6.4907513,6.4907513,6.4907513,6.4116993,6.4116993,6.4907513,6.4116993,6.4116993,6.4116993,6.3326483,6.4907513,6.4116993
1.40E-07,6.5698023,6.4907513,6.5698023,6.5698023,6.4907513,6.4907513,6.4907513,6.5698023,6.6488533,6.6488533,6.4907513,6.4907513,6.5698023,6.4907513,6.4907513,6.4116993,6.5698023,6.4116993,6.4116993,6.5698023,6.2535973
1.40E-07,6.6488533,6.4116993,6.5698023,6.4907513,6.5698023,6.4116993,6.4907513,6.4907513,6.5698023,6.5698023,6.6488533,6.5698023,6.4907513,6.5698023,6.4907513,6.4116993,6.4907513,6.4907513,6.4116993,6.5698023,6.2535973
1.40E-07,6.7279053,6.5698023,6.5698023,6.5698023,6.6488533,6.4907513,6.6488533,6.5698023,6.4907513,6.4907513,6.6488533,6.6488533,6.4907513,6.4907513,6.4116993,6.4907513,6.4907513,6.4907513,6.4116993,6.5698023,6.4907513
1.40E-07,6.5698023,6.5698023,6.4907513,6.5698023,6.6488533,6.6488533,6.6488533,6.5698023,6.6488533,6.5698023,6.6488533,6.5698023,6.5698023,6.4907513,6.4116993,6.4907513,6.5698023,6.4907513,6.4907513,6.5698023,6.4907513
1.40E-07,6.5698023,6.5698023,6.6488533,6.6488533,6.6488533,6.4907513,6.5698023,6.5698023,6.5698023,6.6488533,6.5698023,6.5698023,6.5698023,6.5698023,6.5698023,6.5698023,6.5698023,6.5698023,6.3326483,6.6488533,6.4907513
1.41E-07,6.5698023,6.6488533,6.6488533,6.6488533,6.6488533,6.4907513,6.4907513,6.4907513,6.5698023,6.6488533,6.5698023,6.4907513,6.5698023,6.4116993,6.5698023,6.5698023,6.5698023,6.4907513,6.2535973,6.5698023,6.4907513
1.41E-07,6.5698023,6.6488533,6.6488533,6.6488533,6.6488533,6.6488533,6.5698023,6.4907513,6.6488533,6.6488533,6.5698023,6.6488533,6.4907513,6.4907513,6.5698023,6.5698023,6.5698023,6.4907513,6.4116993,6.7279053,6.4907513
1.41E-07,6.5698023,6.6488533,6.7279053,6.5698023,6.5698023,6.5698023,6.5698023,6.4907513,6.6488533,6.5698023,6.5698023,6.7279053,6.4907513,6.4907513,6.5698023,6.5698023,6.5698023,6.5698023,6.3326483,6.5698023,6.5698023
1.41E-07,6.5698023,6.6488533,6.5698023,6.6488533,6.5698023,6.6488533,6.4907513,6.4907513,6.6488533,6.6488533,6.6488533,6.7279053,6.5698023,6.4907513,6.5698023,6.6488533,6.5698023,6.5698023,6.4907513,6.5698023,6.4907513
1.41E-07,6.5698023,6.5698023,6.4907513,6.5698023,6.6488533,6.5698023,6.6488533,6.5698023,6.6488533,6.5698023,6.5698023,6.5698023,6.6488533,6.4907513,6.5698023,6.5698023,6.6488533,6.5698023,6.3326483,6.6488533,6.4907513
1.42E-07,6.5698023,6.5698023,6.7279053,6.5698023,6.5698023,6.5698023,6.6488533,6.6488533,6.6488533,6.5698023,6.5698023,6.5698023,6.5698023,6.4116993,6.4907513,6.6488533,6.5698023,6.5698023,6.4116993,6.6488533,6.4907513
